categoryName;subcategoryName;lex;titleFr;titleEn;resp;effectiveDate;revisionDate;urlFr;urlEn;descriptionFr;descriptionEn;descFRHTML;descENHTML
Finances et achats;Gestion financière;5.1.1;Règlement financier;Financial Regulations;Caroline Kuyper;12.03.2012;01.01.2019;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/5.1.1_r_financier_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/5.1.1_r_financier_an.pdf;"Ce document définit l’ensemble des règles et directives financières qui fixent les tâches, les responsabilités et les compétences ainsi que les règles propres à assurer une gestion saine, efficace et transparente des ressources financières de l’EPFL.
Voir aussi le document ""Directives du CEPF sur les participations dans des entreprises au sein du domaine des EPF"" (https://polylex.epfl.ch/wp-content/uploads/2019/01/3.4.0.1_explications_CEPF_participations.pdf) , qui précise, entre autres, les types de participation, les conditions requises à la constitution d’entités, le financement et la gestion des participations, les obligations en matière de contrôle, ainsi que l’obligation d’informer le Conseil des EPF et de donner accès aux informations.";"This document defines all the financial rules and directives that determine the tasks, responsibilities and competences as well as the regulations for ensuring a healthy, effective and transparent management of EPFL financial resources.
The document “Directives du CEPF sur les participations dans des entreprises au sein du domaine des EPF” (https://polylex.epfl.ch/wp-content/uploads/2019/01/3.4.0.1_explications_CEPF_participations.pdf) (ETH Board guidelines on shareholding in companies within the ETH Domain) sets out in particular the types of shareholding, requirements for the establishment of entities, funding and management of investments, controlling obligations as well as the duty to inform the ETH Board and provide access to information.";"<p>Ce document d&eacute;finit l&rsquo;ensemble des r&egrave;gles et directives financi&egrave;res qui fixent les t&acirc;ches, les responsabilit&eacute;s et les comp&eacute;tences ainsi que les r&egrave;gles propres &agrave; assurer une gestion saine, efficace et transparente des ressources financi&egrave;res de l&rsquo;EPFL.<br />Voir aussi le document ""<a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/3.4.0.1_explications_CEPF_participations.pdf"">Directives du CEPF sur les participations dans des entreprises au sein du domaine des EPF</a>"", qui pr&eacute;cise, entre autres, les types de participation, les conditions requises &agrave; la constitution d&rsquo;entit&eacute;s, le financement et la gestion des participations, les obligations en mati&egrave;re de contr&ocirc;le, ainsi que l&rsquo;obligation d&rsquo;informer le Conseil des EPF et de donner acc&egrave;s aux informations.</p>";"<p>This document defines all the financial rules and directives that determine the tasks, responsibilities and competences as well as the regulations for ensuring a healthy, effective and transparent management of EPFL financial resources.<br />The document &ldquo;<a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/3.4.0.1_explications_CEPF_participations.pdf"">Directives du CEPF sur les participations dans des entreprises au sein du domaine des EPF</a>&rdquo; (ETH Board guidelines on shareholding in companies within the ETH Domain) sets out in particular the types of shareholding, requirements for the establishment of entities, funding and management of investments, controlling obligations as well as the duty to inform the ETH Board and provide access to information.</p>"
Finances et achats;Carte de crédit;5.4.1;Directive concernant l’utilisation des cartes de crédit à l’EPFL;Directive on the use of credit cards at EPFL;Bertold Walther;06.10.2003;01.01.2017;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/5.4.1_dir_utilisation_carte_credit_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/5.4.1_dir_utilisation_carte_credit_an.pdf;"Cette directive définit les règles d’utilisation des cartes de crédit EPFL. Elle s’applique:
- aux cartes de crédit dites d’achat mises à disposition de chaque unité qui en fait la demande et servent essentiellement aux achats en ligne;
- aux cartes de crédit personnelles mises à disposition des membres de la Direction élargie, y compris les doyens de faculté et directeurs de collège, et sont un moyen de paiement assimilé à une note de frais.";"This directive defines the rules for use of the EPFL provided credit (purchasing) cards. It applies to:
- purchasing credit cards made available to all EPFL cost centres and are mainly used for online purchasing;
- personal credit cards made available to the members of the extended EPFL senior managment, as well as School Deans and College Directors. This method of payment is similar to an expense claim.";"<p>Cette directive d&eacute;finit les r&egrave;gles d&rsquo;utilisation des cartes de cr&eacute;dit EPFL. Elle s&rsquo;applique:<br />- aux cartes de cr&eacute;dit dites d&rsquo;achat mises &agrave; disposition de chaque unit&eacute; qui en fait la demande et servent essentiellement aux achats en ligne;<br />- aux cartes de cr&eacute;dit personnelles mises &agrave; disposition des membres de la Direction &eacute;largie, y compris les doyens de facult&eacute; et directeurs de coll&egrave;ge, et sont un moyen de paiement assimil&eacute; &agrave; une note de frais.</p>";"<p>This directive defines the rules for use of the EPFL provided credit (purchasing) cards. It applies to:<br />- purchasing credit cards made available to all EPFL cost centres and are mainly used for online purchasing;<br />- personal credit cards made available to the members of the extended EPFL senior managment, as well as School Deans and College Directors. This method of payment is similar to an expense claim.</p>"
Finances et achats;Voyages et remboursement des frais;5.6.1;Directive relative aux voyages et au remboursement des frais professionnels;Directives concerning professional travel and the reimbursement of expenses;Bertold Walther;01.03.2007;01.01.2017;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/5.6.1_dir_voyage_professionnel_remboursement_frais_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/5.6.1_dir_voyage_professionnel_remboursement_frais_en.pdf;Cette directive décrit les règles applicables à l’organisation des voyages professionnels, à l’achat des prestations ainsi qu’au remboursement des frais de voyages et autres frais. Le présent règlement de frais s’applique à l’ensemble des collaborateurs qui exercent une activité au sein de l’EPFL.;This directive describes the rules applicable to the organisation of professional travel, the purchase of services and the reimbursement of travel and other expenses. The present regulations concerning expenses apply to all persons exercising an activity at EPFL.;Cette directive décrit les règles applicables à l’organisation des voyages professionnels, à l’achat des prestations ainsi qu’au remboursement des frais de voyages et autres frais. Le présent règlement de frais s’applique à l’ensemble des collaborateurs qui exercent une activité au sein de l’EPFL.;This directive describes the rules applicable to the organisation of professional travel, the purchase of services and the reimbursement of travel and other expenses. The present regulations concerning expenses apply to all persons exercising an activity at EPFL.
Finances et achats;Gestion de la trésorerie;5.7.1;Convention de trésorerie;Convention de trésorerie;Yves Allegri;01.01.2008;01.01.2008;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/5.7.1_conv_tresorerie_all.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/5.7.1_conv_tresorerie_all.pdf;Cette convention définit les principes généraux de la rémunération et de placement des fonds de tiers des institutions du domaine des EPF.;This agreement defines the general principles regarding remuneration and the investment of third-party funds of institutions of the EPF Domain.;Cette convention définit les principes généraux de la rémunération et de placement des fonds de tiers des institutions du domaine des EPF.;This agreement defines the general principles regarding remuneration and the investment of third-party funds of institutions of the EPF Domain.
Finances et achats;Gestion de la trésorerie;5.7.2;Directive de placement du Conseil des EPF;Directive de placement du Conseil des EPF;Caroline Kuyper;01.01.2008;01.01.2008;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/5.7.2_dir_placement_all.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/5.7.2_dir_placement_all.pdf;Cette directive définit pour les fonds de tiers les principes de la politique de placement ainsi que les tâches, compétences et responsabilités incombant aux organes chargés de la gestion des fonds et de la surveillance.;This directive defines the principles of the investment policy for third-party funds and the tasks, competences and responsibilities of the bodies in charge of fund management and supervision.;Cette directive définit pour les fonds de tiers les principes de la politique de placement ainsi que les tâches, compétences et responsabilités incombant aux organes chargés de la gestion des fonds et de la surveillance.;This directive defines the principles of the investment policy for third-party funds and the tasks, competences and responsibilities of the bodies in charge of fund management and supervision.
Finances et achats;Gestion de la trésorerie;5.7.3;Directives relatives à la gestion de la trésorerie;Rules and Regulations regarding Financial Management;Yves Allegri;14.06.2010;01.01.2017;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/5.7.3_r_tresorerie_fr-1.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-5.7.3_EN.pdf;"Le manuel relatif à la gestion de trésorerie a pour vocation de :
- préciser les règles de gestion des activités de trésorerie tant du point de vue stratégique qu’opérationnel, en particulier celle de la gestion des risques financiers (monnaies étrangères et placements);
- préciser les rôles, responsabilités et compétences de chacun des acteurs;
- décrire les processus opérationnels principaux de trésorerie ainsi que les étapes clé;
- constituer une base du SCI de ce processus.";"The aim of the cash management manual is to :
- Specify the rules regarding management of cash activities from both the strategic and operational points of view, particularly financial risk management (foreign currency and investments);
- Specify the roles, responsibilities and competences of all the persons involved ;
- Describe the main operational processes concerning cash and the key stages ;
- Constitute an ICS basis for this process.";"<p>Le manuel relatif &agrave; la gestion de tr&eacute;sorerie a pour vocation de :<br />- pr&eacute;ciser les r&egrave;gles de gestion des activit&eacute;s de tr&eacute;sorerie tant du point de vue strat&eacute;gique qu&rsquo;op&eacute;rationnel, en particulier celle de la gestion des risques financiers (monnaies &eacute;trang&egrave;res et placements);<br />- pr&eacute;ciser les r&ocirc;les, responsabilit&eacute;s et comp&eacute;tences de chacun des acteurs;<br />- d&eacute;crire les processus op&eacute;rationnels principaux de tr&eacute;sorerie ainsi que les &eacute;tapes cl&eacute;;<br />- constituer une base du SCI de ce processus.</p>";"<p>The aim of the cash management manual is to :<br />- Specify the rules regarding management of cash activities from both the strategic and operational points of view, particularly financial risk management (foreign currency and investments);<br />- Specify the roles, responsibilities and competences of all the persons involved ;<br />- Describe the main operational processes concerning cash and the key stages ;<br />- Constitute an ICS basis for this process.</p>"
Finances et achats;Achats et inventaire;5.8.0.0;Conditions générales du Domaine des écoles polytechniques fédérales relatives à l’achat de biens;General terms and conditions Applicable to the Contracts for Procurement of Goods Awarded by the Domain of the Swiss Federal Institutes of Technology;Elvis Fontaine;01.09.2016;01.09.2016;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-5.8.0.1_1.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-5.8.0.1_1_EN.pdf;Les présentes conditions générales s’appliquent au Domaine des EPF. Elles réglementent la conclusion, le contenu et l’exécution des contrats d’achats de biens.;These general conditions apply to the EPF domain. They regulate the conclusion, content and execution of contracts for the purchase of goods.;Les présentes conditions générales s’appliquent au Domaine des EPF. Elles réglementent la conclusion, le contenu et l’exécution des contrats d’achats de biens.;These general conditions apply to the EPF domain. They regulate the conclusion, content and execution of contracts for the purchase of goods.
Finances et achats;Achats et inventaire;5.8.0.1;Conditions générales du Domaine des écoles polytechniques fédérales relatives à l’achat de services;"General terms and conditions Applicable to the Contracts
for Procurement of Services Awarded by the Domain of the Swiss
Federal Institutes of Technology";Elvis Fontaine;01.09.2016;01.09.2016;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-5.8.0.1_2.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-5.8.0.1_2_EN.pdf;Les présentes conditions générales s’appliquent au Domaine des EPF. Elles réglementent la conclusion, le contenu et l’exécution des contrats d’achats de services.;These general conditions apply to the EPF domain. They regulate the conclusion, content and execution of contracts for the supply of services.;Les présentes conditions générales s’appliquent au Domaine des EPF. Elles réglementent la conclusion, le contenu et l’exécution des contrats d’achats de services.;These general conditions apply to the EPF domain. They regulate the conclusion, content and execution of contracts for the supply of services.
Finances et achats;Achats et inventaire;5.8.0.2;Loi fédérale sur les marchés publics;Loi fédérale sur les marchés publics;Elvis Fontaine;16.12.1994;01.01.2019;https://www.admin.ch/opc/fr/classified-compilation/19940432/index.html;https://www.admin.ch/opc/fr/classified-compilation/19940432/index.html;Cette ordonnance réglemente l’adjudication des marchés publics selon la loi, les autres marchés de la Confédération, le concours de projets et le concours portant sur les études et la réalisation.;This act governs the tendering procedures concerning public markets for supplies, services and construction work and ensures their transparency. In addition, the act promotes competition between tenderers, encourages the economic use of public funds and guarantees the equal treatment of all tenderers.;Cette ordonnance réglemente l’adjudication des marchés publics selon la loi, les autres marchés de la Confédération, le concours de projets et le concours portant sur les études et la réalisation.;This act governs the tendering procedures concerning public markets for supplies, services and construction work and ensures their transparency. In addition, the act promotes competition between tenderers, encourages the economic use of public funds and guarantees the equal treatment of all tenderers.
Finances et achats;Achats et inventaire;5.8.0.3;Ordonnance sur les marchés publics;Ordonnance sur les marchés publics;Elvis Fontaine;11.12.1995;01.01.2018;https://www.admin.ch/opc/fr/classified-compilation/19950538/index.html;https://www.admin.ch/opc/fr/classified-compilation/19950538/index.html;Ordonnance du DFE (Département fédéral de l’économie) sur l’adaptation des valeurs seuils des marchés publics fixe le seuil pour les fournitures, les services et les ouvrages. Le DFE adapte périodiquement ces valeurs seuils aux dispositions de l’Accord GATT.;This ordinance regulates tendering procedures concerning public markets in accordance with the law, other Confederation markets, project competition and competition concerning studies and execution.;Ordonnance du DFE (Département fédéral de l’économie) sur l’adaptation des valeurs seuils des marchés publics fixe le seuil pour les fournitures, les services et les ouvrages. Le DFE adapte périodiquement ces valeurs seuils aux dispositions de l’Accord GATT.;This ordinance regulates tendering procedures concerning public markets in accordance with the law, other Confederation markets, project competition and competition concerning studies and execution.
Finances et achats;Achats et inventaire;5.8.1;Directive concernant les achats à l’EPFL;Directive concerning purchases at EPFL;Etienne Marclay;01.06.2019;01.06.2019;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/5.8.1_dir_achat_et_inventaire_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/5.8.1_dir_achat_et_inventaire_an.pdf;Ce document définit les règles et procédures d’achat et d’inventaire de l’EPFL, ainsi que les missions des divers acteurs impliqués dans l’achat de biens ou de services pour le compte de l’EPFL, quelle que soit leur source de financement.;This document defines the rules and procedures for EPFL purchases and inventory, and the tasks of the various persons involved in the purchase of goods or services on behalf of EPFL, regardless of their source of financing.;Ce document définit les règles et procédures d’achat et d’inventaire de l’EPFL, ainsi que les missions des divers acteurs impliqués dans l’achat de biens ou de services pour le compte de l’EPFL, quelle que soit leur source de financement.;This document defines the rules and procedures for EPFL purchases and inventory, and the tasks of the various persons involved in the purchase of goods or services on behalf of EPFL, regardless of their source of financing.
Finances et achats;Achats et inventaire;5.8.3;Règlement concernant la procédure à suivre lors de l'acquisition de biens et services face à un risque de conflit d'intérêts;Regulations concerning the procedure to be followed for the acquisition of goods and services in the event of possible conflicts of interest ;Andreas Mortensen;15.04.2010;01.01.2017;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/5.8.3_r_procedure_aquisition_biens_risque_conflit_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/5.8.3_r_procedure_aquisition_biens_risque_conflit_ang.pdf;"Cette directive a pour objet d’indiquer la marche à suivre lorsqu’un laboratoire a besoin d’acquérir des équipements ou d’autres biens et services en situation potentielle de conflit d’intérêts:
- parce que le marché concerne une spin-off;
- en cas de participation au conseil d’administration de la société concernée ou de consultance;
- parce que les employé-e-s détiennent des intérêts dans la société concernée.
Il serait paradoxal et contre-productif de vouloir exclure la possibilité pour un laboratoire d’acquérir des équipements, biens et services issus de ses propres travaux.
Il est par contre impératif d’assurer le respect du cadre légal esquissé ci-dessus et de régler les questions relatives à d’éventuels conflits d’intérêts.";"This directive explains the procedure to be followed when a laboratory needs to acquire equipment or other goods and services in a potential situation of conflict of interest:
- because the market concerns a spin-off;
- in the event of participation in the board of directors of the company concerned or consultancy;
- because employees have an interest in the company concerned.
It would be paradoxical and counterproductive to wish to exclude the possibility for a laboratory to acquire equipment, goods and services that are the result of its own work.
It is on the other hand essential to ensure that the legal framework outlined above be respected and that questions concerning possible conflicts of interest be settled.

";"<p>Cette directive a pour objet d&rsquo;indiquer la marche &agrave; suivre lorsqu&rsquo;un laboratoire a besoin d&rsquo;acqu&eacute;rir des &eacute;quipements ou d&rsquo;autres biens et services en situation potentielle de conflit d&rsquo;int&eacute;r&ecirc;ts:<br />- parce que le march&eacute; concerne une spin-off;<br />- en cas de participation au conseil d&rsquo;administration de la soci&eacute;t&eacute; concern&eacute;e ou de consultance;<br />- parce que les employ&eacute;-e-s d&eacute;tiennent des int&eacute;r&ecirc;ts dans la soci&eacute;t&eacute; concern&eacute;e.<br />Il serait paradoxal et contre-productif de vouloir exclure la possibilit&eacute; pour un laboratoire d&rsquo;acqu&eacute;rir des &eacute;quipements, biens et services issus de ses propres travaux.<br />Il est par contre imp&eacute;ratif d&rsquo;assurer le respect du cadre l&eacute;gal esquiss&eacute; ci-dessus et de r&eacute;gler les questions relatives &agrave; d&rsquo;&eacute;ventuels conflits d&rsquo;int&eacute;r&ecirc;ts.</p>";"<p>This directive explains the procedure to be followed when a laboratory needs to acquire equipment or other goods and services in a potential situation of conflict of interest:<br />- because the market concerns a spin-off;<br />- in the event of participation in the board of directors of the company concerned or consultancy;<br />- because employees have an interest in the company concerned.<br />It would be paradoxical and counterproductive to wish to exclude the possibility for a laboratory to acquire equipment, goods and services that are the result of its own work.<br />It is on the other hand essential to ensure that the legal framework outlined above be respected and that questions concerning possible conflicts of interest be settled.</p>"
Finances et achats;Achats et inventaire;5.9.1;Directive d’Inventaire;Directive on Inventories;Bertold Walther;01.06.2019;01.06.2019;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-5.9.1.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-5.9.1_EN.pdf;Cette directive présente les règles et procédures d’inventaire de l’EPFL, ainsi que les rôles et responsabilités des divers acteurs impliqués dans la gestion des équipements mis à l’inventaire (ou nécessitant une mise à l’inventaire). Cette directive s’applique à tous les collaborateurs de l’EPFL.;This directive lays out the rules and procedures concerning EPFL inventories and the roles and responsibilities of the various actors involved in the management of equipment entered in the inventory (or requiring entry in the inventory). This directive is applicable to all EPFL employees.;Cette directive présente les règles et procédures d’inventaire de l’EPFL, ainsi que les rôles et responsabilités des divers acteurs impliqués dans la gestion des équipements mis à l’inventaire (ou nécessitant une mise à l’inventaire). Cette directive s’applique à tous les collaborateurs de l’EPFL.;This directive lays out the rules and procedures concerning EPFL inventories and the roles and responsibilities of the various actors involved in the management of equipment entered in the inventory (or requiring entry in the inventory). This directive is applicable to all EPFL employees.
Systèmes d'information;Sécurité des systèmes d'information;6.5.1;Politique de sécurité des systèmes d’information ;Information System Security Policy;Jean-François Dousson;02.06.2014;01.01.2017;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/6.5.1_Politique_securite_SI_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/6.5.1_Politique_securite_SI_an.pdf;"La PSSI insiste sur les responsabilités de chacun dans le bon usage des moyens et informations mises à disposition par l’EPFL. Elle est
- l’expression de la volonté de la Direction EPFL concernant le domaine de la sécurité de l’information,
- le guide dans la rédaction de directives relatives à ce domaine,
- le guide dans l’élaboration de mesures de protection pour les sujets sans directive.
La PSSI permettra à terme d’améliorer le niveau de sécurité en impliquant tous les acteurs concernés par les systèmes d’information.
La PSSI concerne tous les utilisateurs des systèmes d’information de l’EPFL, quel que soit le moyen de communication employé pour y accéder, ainsi que toutes les informations créées par l’EPFL ou qui lui ont été confiées et qui ont été sorties du périmètre des systèmes d’information.";"The PSSI stresses everyone’s responsibilities in the proper use of resources and information provided by EPFL. The PSSI
- is the expression of the will of the EPFL Direction in the field of information security
- provides guidance in drafting related directives
- provides guidance in developing protective measures for areas not subject to a directive.
The PSSI will ultimately enhance the security level by involving all stakeholders in information systems.
The PSSI affects all users of EPFL information systems, regardless of the communication channels used, as well as any information created by EPFL or entrusted to it and removed from the scope of information systems.";"La PSSI insiste sur les responsabilités de chacun dans le bon usage des moyens et informations mises à disposition par l’EPFL. Elle est
- l’expression de la volonté de la Direction EPFL concernant le domaine de la sécurité de l’information,
- le guide dans la rédaction de directives relatives à ce domaine,
- le guide dans l’élaboration de mesures de protection pour les sujets sans directive.
La PSSI permettra à terme d’améliorer le niveau de sécurité en impliquant tous les acteurs concernés par les systèmes d’information.
La PSSI concerne tous les utilisateurs des systèmes d’information de l’EPFL, quel que soit le moyen de communication employé pour y accéder, ainsi que toutes les informations créées par l’EPFL ou qui lui ont été confiées et qui ont été sorties du périmètre des systèmes d’information.";"The PSSI stresses everyone’s responsibilities in the proper use of resources and information provided by EPFL. The PSSI
- is the expression of the will of the EPFL Direction in the field of information security
- provides guidance in drafting related directives
- provides guidance in developing protective measures for areas not subject to a directive.
The PSSI will ultimately enhance the security level by involving all stakeholders in information systems.
The PSSI affects all users of EPFL information systems, regardless of the communication channels used, as well as any information created by EPFL or entrusted to it and removed from the scope of information systems."
Systèmes d'information;Directives d'utilisation;6.1.3;Directive sur l’utilisation du matériel informatique privé à des fins professionnelles;Directive on the Use of Private Computer Equipment for Professional Purposes;Jean-François Dousson;01.06.2019;01.06.2019;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/6.1.3_d_ordinateur_prive_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/6.1.3_d_ordinateur_prive_an.pdf;La présente directive a pour but de garantir que le choix d’un Collaborateur de recourir à du matériel informatique privé à des fins professionnelles respecte le cadre légal, n’empêche pas l’EPFL de mener à bien sa mission, et n’engage pas la responsabilité de l’EPFL, ainsi que de prévenir les abus.;The aim of the present directive is to ensure that all Employees’ use of Private Computer Equipment for Professional Purposes is compliant with the applicable legal framework, does not prevent EPFL from carrying out its missions and does not leave EPFL open to liability. This directive also aims to prevent possible abuse.;La présente directive a pour but de garantir que le choix d’un Collaborateur de recourir à du matériel informatique privé à des fins professionnelles respecte le cadre légal, n’empêche pas l’EPFL de mener à bien sa mission, et n’engage pas la responsabilité de l’EPFL, ainsi que de prévenir les abus.;The aim of the present directive is to ensure that all Employees’ use of Private Computer Equipment for Professional Purposes is compliant with the applicable legal framework, does not prevent EPFL from carrying out its missions and does not leave EPFL open to liability. This directive also aims to prevent possible abuse.
Systèmes d'information;Directives d'utilisation;6.1.4;Directive pour l’utilisation de l’infrastructure électronique de l’EPFL;Directive on the Use of EPFL Electronic Infrastructure;Jean-François Dousson;13.11.2014;01.01.2017;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/6-1-4_Dir_infrastructure_electronique_2014-fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/6.1.4_Dir_infrastructure_electronique_20141113_en.pdf;La présente directive a pour but de garantir une utilisation de l’infrastructure électronique de l’EPFL conforme à sa mission et de prévenir les abus à cet égard. Elle s’applique à toute personne qui l’utilise.;This policy defines the use of EPFL electronic infrastructure compliant with its mission and seeks to prevent abuses. It is applicable to any person using this infrastructure.;La présente directive a pour but de garantir une utilisation de l’infrastructure électronique de l’EPFL conforme à sa mission et de prévenir les abus à cet égard. Elle s’applique à toute personne qui l’utilise.;This policy defines the use of EPFL electronic infrastructure compliant with its mission and seeks to prevent abuses. It is applicable to any person using this infrastructure.
Systèmes d'information;Directives d'utilisation;6.1.5;Ordonnance pour l'utilisation des logiciels soumis à contrat de licence;Ordinance for the Use of Software Subject to a License Agreement;Stefan Arnet;01.12.2018;01.12.2018;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-6.1.5.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-6.1.5_EN.pdf;La présente ordonnance a pour but de garantir une utilisation des logiciels conformément à la loi et à leurs licences, ainsi que de prévenir les abus à cet égard.;The objective of this Ordinance is to guarantee that software is used in accordance with the law and with the relevant licenses, and to prevent related abuse.;La présente ordonnance a pour but de garantir une utilisation des logiciels conformément à la loi et à leurs licences, ainsi que de prévenir les abus à cet égard.;The objective of this Ordinance is to guarantee that software is used in accordance with the law and with the relevant licenses, and to prevent related abuse.
Systèmes d'information;Réseaux;6.2.1;Directive pour la gestion de noms de domaines (autres que epfl.ch);Directive concerning domain name management (other than epfl.ch) at EPFL ;Jean-Claude Berney;06.02.2009;01.01.2017;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/6.2.1_dir_gestion_noms_domaines_autres_epfl_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/6.2.1_dir_domain_name_management_other_epfl_en.pdf;Toutes les machines connectées au réseau de l’EPFL utilisent le nom de domaine epfl.ch. Dans quelques cas particuliers, il peut être justifié de rendre accessible un équipement informatique de l’EPFL par un nom de domaine autre que « epfl.ch ». La directive explicite ces cas particuliers et indique la méthode à suivre.;All machines connected to the EPFL network use the domain name epfl.ch. In some specific cases, it may be justified to make EPFL IT equipment accessible via a domain name other than epfl.ch. The directive explains these specific cases and the method to be used.;Toutes les machines connectées au réseau de l’EPFL utilisent le nom de domaine epfl.ch. Dans quelques cas particuliers, il peut être justifié de rendre accessible un équipement informatique de l’EPFL par un nom de domaine autre que « epfl.ch ». La directive explicite ces cas particuliers et indique la méthode à suivre.;All machines connected to the EPFL network use the domain name epfl.ch. In some specific cases, it may be justified to make EPFL IT equipment accessible via a domain name other than epfl.ch. The directive explains these specific cases and the method to be used.
Systèmes d'information;Web et messagerie;6.3.0.1;Guide relatif à la surveillance de l’utilisation d’Internet et du courrier électronique au lieu de travail;Guide relatif à la surveillance de l’utilisation d’Internet et du courrier électronique au lieu de travail;Françoise Chardonnens;01.10.2013;01.10.2013;https://www.edoeb.admin.ch/dam/edoeb/fr/dokumente/2013/09/leitfaden_internet-unde-mailueberwachungamarbeitsplatzbundesverw.pdf.download.pdf/guide_relatif_a_lasurveillancedelutilisationdinternetetducourrie.pdf;https://www.edoeb.admin.ch/dam/edoeb/fr/dokumente/2013/09/leitfaden_internet-unde-mailueberwachungamarbeitsplatzbundesverw.pdf.download.pdf/guide_relatif_a_lasurveillancedelutilisationdinternetetducourrie.pdf;Ce guide, édicté par le Préposé fédéral à la protection des données et à la transparence (PFPDT) (https://www.edoeb.admin.ch/edoeb/fr/home.html), traite en premier lieu des principales applications en réseau, des traces qu’elles laissent, des intérêts qui sont en jeu pour l’employeur et des mesures de protection techniques qu’il peut prendre. Il présente ensuite les bases légales actuelles et énonce à quelles conditions le surf et le courrier électronique peuvent être surveillés par l’employeur. Il rend encore le lecteur attentif aux conséquences de l’usage abusif d’Internet et de la surveillance illicite. Divers diagrammes et un règlement type figurant en annexe résument l’essentiel.;This guidebook promulgated by the Federal Data Protection and Information Commissioner (FDPIC) (https://www.edoeb.admin.ch/edoeb/en/home.html) deals first and foremost with the main network applications, the traces which they leave, the interests at stake for employers and the technical protection measures which the latter may take. It goes on to outline the current legal framework and states under which terms web surfing and e-mail may be monitored by employers. If further draws attention to the consequences of misusing Internet and of illegal surveillance. The main points are summarised in various enclosures providing diagrams and model rules and regulations.;"<p>Ce guide, &eacute;dict&eacute; par <a href=""https://www.edoeb.admin.ch/edoeb/fr/home.html"">le Pr&eacute;pos&eacute; f&eacute;d&eacute;ral &agrave; la protection des donn&eacute;es et &agrave; la transparence (PFPDT)</a>, traite en premier lieu des principales applications en r&eacute;seau, des traces qu&rsquo;elles laissent, des int&eacute;r&ecirc;ts qui sont en jeu pour l&rsquo;employeur et des mesures de protection techniques qu&rsquo;il peut prendre. Il pr&eacute;sente ensuite les bases l&eacute;gales actuelles et &eacute;nonce &agrave; quelles conditions le surf et le courrier &eacute;lectronique peuvent &ecirc;tre surveill&eacute;s par l&rsquo;employeur. Il rend encore le lecteur attentif aux cons&eacute;quences de l&rsquo;usage abusif d&rsquo;Internet et de la surveillance illicite. Divers diagrammes et un r&egrave;glement type figurant en annexe r&eacute;sument l&rsquo;essentiel.</p>";"<p>This guidebook promulgated by <a href=""https://www.edoeb.admin.ch/edoeb/en/home.html"">the Federal Data Protection and Information Commissioner (FDPIC)</a> deals first and foremost with the main network applications, the traces which they leave, the interests at stake for employers and the technical protection measures which the latter may take. It goes on to outline the current legal framework and states under which terms web surfing and e-mail may be monitored by employers. If further draws attention to the consequences of misusing Internet and of illegal surveillance. The main points are summarised in various enclosures providing diagrams and model rules and regulations.</p>"
